URL,Source file/helper,Schema type,Full @type path if nested,Main name,Description,Product fields present,Offer fields present,Breadcrumb fields present,FAQ fields present,Organization fields present,LocalBusiness fields present,Review/AggregateRating fields present,Valid JSON,Matches visible content?,Risk flags,Raw JSON reference location
/collection/green-chiffon-with-fancy-border,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3JlZW4tY2hpZmZvbi13aXRoLWZhbmN5LWJvcmRlcg-schema-4 in seo-inventory-raw.json
/collection/green-chiffon-with-fancy-border,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3JlZW4tY2hpZmZvbi13aXRoLWZhbmN5LWJvcmRlcg-schema-4 in seo-inventory-raw.json
/collection/green-chiffon-with-fancy-border,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3JlZW4tY2hpZmZvbi13aXRoLWZhbmN5LWJvcmRlcg-schema-4 in seo-inventory-raw.json
/collection/green-chiffon-with-fancy-border,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vZ3JlZW4tY2hpZmZvbi13aXRoLWZhbmN5LWJvcmRlcg-schema-4 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-1 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-1 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-2 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-2 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,Rani Pink Georgette,"There is a particular shade of pink that belongs only to the subcontinent deeper than rose, bolder than magenta, and steeped in centuries of royal association. This rani pink georgette carries that unmistakable vibrancy, its sheer fabric catching the light with a fluid grace that only true georgette can offer. The crinkled texture of the weave lends it body without weight, making it a saree that moves beautifully with every step.

Georgette has long been the fabric of choice for occasions that call for effortless elegance  mehendis, festive gatherings, evening celebrations where one wants to feel adorned but never overdone. This piece appears to hail from a time when georgette sarees were treasured wardrobe staples, chosen with care and draped with intention. Its bold rani hue suggests it was likely reserved for joyful occasions, the kind of saree a woman reached for when she wanted to feel luminous.

The fabric remains in lovely condition, its colour still saturated and vivid  a testament to the quality of the original dye and the care with which it has been stored. Any gentle softening of the hand-feel only adds to its charm, giving it that lived-in warmth that new fabrics simply cannot replicate. This is a saree that has already been part of someone's story, and now waits quietly to become part of yours.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-3 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Brand,root.brand.@type,Rani Pink Georgette,"There is a particular shade of pink that belongs only to the subcontinent deeper than rose, bolder than magenta, and steeped in centuries of royal association. This rani pink georgette carries that unmistakable vibrancy, its sheer fabric catching the light with a fluid grace that only true georgette can offer. The crinkled texture of the weave lends it body without weight, making it a saree that moves beautifully with every step.

Georgette has long been the fabric of choice for occasions that call for effortless elegance  mehendis, festive gatherings, evening celebrations where one wants to feel adorned but never overdone. This piece appears to hail from a time when georgette sarees were treasured wardrobe staples, chosen with care and draped with intention. Its bold rani hue suggests it was likely reserved for joyful occasions, the kind of saree a woman reached for when she wanted to feel luminous.

The fabric remains in lovely condition, its colour still saturated and vivid  a testament to the quality of the original dye and the care with which it has been stored. Any gentle softening of the hand-feel only adds to its charm, giving it that lived-in warmth that new fabrics simply cannot replicate. This is a saree that has already been part of someone's story, and now waits quietly to become part of yours.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-3 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[0].@type,Rani Pink Georgette,"There is a particular shade of pink that belongs only to the subcontinent deeper than rose, bolder than magenta, and steeped in centuries of royal association. This rani pink georgette carries that unmistakable vibrancy, its sheer fabric catching the light with a fluid grace that only true georgette can offer. The crinkled texture of the weave lends it body without weight, making it a saree that moves beautifully with every step.

Georgette has long been the fabric of choice for occasions that call for effortless elegance  mehendis, festive gatherings, evening celebrations where one wants to feel adorned but never overdone. This piece appears to hail from a time when georgette sarees were treasured wardrobe staples, chosen with care and draped with intention. Its bold rani hue suggests it was likely reserved for joyful occasions, the kind of saree a woman reached for when she wanted to feel luminous.

The fabric remains in lovely condition, its colour still saturated and vivid  a testament to the quality of the original dye and the care with which it has been stored. Any gentle softening of the hand-feel only adds to its charm, giving it that lived-in warmth that new fabrics simply cannot replicate. This is a saree that has already been part of someone's story, and now waits quietly to become part of yours.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-3 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[1].@type,Rani Pink Georgette,"There is a particular shade of pink that belongs only to the subcontinent deeper than rose, bolder than magenta, and steeped in centuries of royal association. This rani pink georgette carries that unmistakable vibrancy, its sheer fabric catching the light with a fluid grace that only true georgette can offer. The crinkled texture of the weave lends it body without weight, making it a saree that moves beautifully with every step.

Georgette has long been the fabric of choice for occasions that call for effortless elegance  mehendis, festive gatherings, evening celebrations where one wants to feel adorned but never overdone. This piece appears to hail from a time when georgette sarees were treasured wardrobe staples, chosen with care and draped with intention. Its bold rani hue suggests it was likely reserved for joyful occasions, the kind of saree a woman reached for when she wanted to feel luminous.

The fabric remains in lovely condition, its colour still saturated and vivid  a testament to the quality of the original dye and the care with which it has been stored. Any gentle softening of the hand-feel only adds to its charm, giving it that lived-in warmth that new fabrics simply cannot replicate. This is a saree that has already been part of someone's story, and now waits quietly to become part of yours.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-3 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Offer,root.offers.@type,Rani Pink Georgette,"There is a particular shade of pink that belongs only to the subcontinent deeper than rose, bolder than magenta, and steeped in centuries of royal association. This rani pink georgette carries that unmistakable vibrancy, its sheer fabric catching the light with a fluid grace that only true georgette can offer. The crinkled texture of the weave lends it body without weight, making it a saree that moves beautifully with every step.

Georgette has long been the fabric of choice for occasions that call for effortless elegance  mehendis, festive gatherings, evening celebrations where one wants to feel adorned but never overdone. This piece appears to hail from a time when georgette sarees were treasured wardrobe staples, chosen with care and draped with intention. Its bold rani hue suggests it was likely reserved for joyful occasions, the kind of saree a woman reached for when she wanted to feel luminous.

The fabric remains in lovely condition, its colour still saturated and vivid  a testament to the quality of the original dye and the care with which it has been stored. Any gentle softening of the hand-feel only adds to its charm, giving it that lived-in warmth that new fabrics simply cannot replicate. This is a saree that has already been part of someone's story, and now waits quietly to become part of yours.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-3 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.offers.seller.@type,Rani Pink Georgette,"There is a particular shade of pink that belongs only to the subcontinent deeper than rose, bolder than magenta, and steeped in centuries of royal association. This rani pink georgette carries that unmistakable vibrancy, its sheer fabric catching the light with a fluid grace that only true georgette can offer. The crinkled texture of the weave lends it body without weight, making it a saree that moves beautifully with every step.

Georgette has long been the fabric of choice for occasions that call for effortless elegance  mehendis, festive gatherings, evening celebrations where one wants to feel adorned but never overdone. This piece appears to hail from a time when georgette sarees were treasured wardrobe staples, chosen with care and draped with intention. Its bold rani hue suggests it was likely reserved for joyful occasions, the kind of saree a woman reached for when she wanted to feel luminous.

The fabric remains in lovely condition, its colour still saturated and vivid  a testament to the quality of the original dye and the care with which it has been stored. Any gentle softening of the hand-feel only adds to its charm, giving it that lived-in warmth that new fabrics simply cannot replicate. This is a saree that has already been part of someone's story, and now waits quietly to become part of yours.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-3 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-4 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-4 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-4 in seo-inventory-raw.json
/collection/rani-pink-georgette-garden-party,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcmFuaS1waW5rLWdlb3JnZXR0ZS1nYXJkZW4tcGFydHk-schema-4 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-1 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-1 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-2 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-2 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,Midnight Gold Embroidered Georgette,"There are sarees that announce themselves with weight and grandeur, and then there are those that arrive like a whisper all movement, all grace. This black georgette belongs firmly to the latter. Its fabric falls with the effortless fluidity that only georgette offers: sheer enough to breathe, yet substantial enough to drape with intention. Against the deep black ground, every detail becomes a quiet event.

The zari work is what elevates this piece from simple to striking. Metallic threads trace their patterns along the border and pallu, catching light with each shift of the body  a glimmer here, a flash there, like city lights reflected on dark water. The interplay of matte black georgette and luminous gold zari creates a contrast that is both modern and timeless, equally at home at an evening gathering as it would be at a candlelit dinner.

Georgette has always been the fabric of women who move who don't sit still, who let their saree follow rather than lead. This piece carries that energy. It was likely draped for occasions that called for understated drama: cocktail evenings, receptions, celebrations where elegance was the dress code. Its previous keeper understood that sometimes the most powerful thing a saree can do is simply flow.

Now it waits in the trunk for someone who knows that black is never just black  it is depth, it is confidence, it is midnight made wearable.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-3 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Brand,root.brand.@type,Midnight Gold Embroidered Georgette,"There are sarees that announce themselves with weight and grandeur, and then there are those that arrive like a whisper all movement, all grace. This black georgette belongs firmly to the latter. Its fabric falls with the effortless fluidity that only georgette offers: sheer enough to breathe, yet substantial enough to drape with intention. Against the deep black ground, every detail becomes a quiet event.

The zari work is what elevates this piece from simple to striking. Metallic threads trace their patterns along the border and pallu, catching light with each shift of the body  a glimmer here, a flash there, like city lights reflected on dark water. The interplay of matte black georgette and luminous gold zari creates a contrast that is both modern and timeless, equally at home at an evening gathering as it would be at a candlelit dinner.

Georgette has always been the fabric of women who move who don't sit still, who let their saree follow rather than lead. This piece carries that energy. It was likely draped for occasions that called for understated drama: cocktail evenings, receptions, celebrations where elegance was the dress code. Its previous keeper understood that sometimes the most powerful thing a saree can do is simply flow.

Now it waits in the trunk for someone who knows that black is never just black  it is depth, it is confidence, it is midnight made wearable.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-3 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[0].@type,Midnight Gold Embroidered Georgette,"There are sarees that announce themselves with weight and grandeur, and then there are those that arrive like a whisper all movement, all grace. This black georgette belongs firmly to the latter. Its fabric falls with the effortless fluidity that only georgette offers: sheer enough to breathe, yet substantial enough to drape with intention. Against the deep black ground, every detail becomes a quiet event.

The zari work is what elevates this piece from simple to striking. Metallic threads trace their patterns along the border and pallu, catching light with each shift of the body  a glimmer here, a flash there, like city lights reflected on dark water. The interplay of matte black georgette and luminous gold zari creates a contrast that is both modern and timeless, equally at home at an evening gathering as it would be at a candlelit dinner.

Georgette has always been the fabric of women who move who don't sit still, who let their saree follow rather than lead. This piece carries that energy. It was likely draped for occasions that called for understated drama: cocktail evenings, receptions, celebrations where elegance was the dress code. Its previous keeper understood that sometimes the most powerful thing a saree can do is simply flow.

Now it waits in the trunk for someone who knows that black is never just black  it is depth, it is confidence, it is midnight made wearable.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-3 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[1].@type,Midnight Gold Embroidered Georgette,"There are sarees that announce themselves with weight and grandeur, and then there are those that arrive like a whisper all movement, all grace. This black georgette belongs firmly to the latter. Its fabric falls with the effortless fluidity that only georgette offers: sheer enough to breathe, yet substantial enough to drape with intention. Against the deep black ground, every detail becomes a quiet event.

The zari work is what elevates this piece from simple to striking. Metallic threads trace their patterns along the border and pallu, catching light with each shift of the body  a glimmer here, a flash there, like city lights reflected on dark water. The interplay of matte black georgette and luminous gold zari creates a contrast that is both modern and timeless, equally at home at an evening gathering as it would be at a candlelit dinner.

Georgette has always been the fabric of women who move who don't sit still, who let their saree follow rather than lead. This piece carries that energy. It was likely draped for occasions that called for understated drama: cocktail evenings, receptions, celebrations where elegance was the dress code. Its previous keeper understood that sometimes the most powerful thing a saree can do is simply flow.

Now it waits in the trunk for someone who knows that black is never just black  it is depth, it is confidence, it is midnight made wearable.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-3 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[2].@type,Midnight Gold Embroidered Georgette,"There are sarees that announce themselves with weight and grandeur, and then there are those that arrive like a whisper all movement, all grace. This black georgette belongs firmly to the latter. Its fabric falls with the effortless fluidity that only georgette offers: sheer enough to breathe, yet substantial enough to drape with intention. Against the deep black ground, every detail becomes a quiet event.

The zari work is what elevates this piece from simple to striking. Metallic threads trace their patterns along the border and pallu, catching light with each shift of the body  a glimmer here, a flash there, like city lights reflected on dark water. The interplay of matte black georgette and luminous gold zari creates a contrast that is both modern and timeless, equally at home at an evening gathering as it would be at a candlelit dinner.

Georgette has always been the fabric of women who move who don't sit still, who let their saree follow rather than lead. This piece carries that energy. It was likely draped for occasions that called for understated drama: cocktail evenings, receptions, celebrations where elegance was the dress code. Its previous keeper understood that sometimes the most powerful thing a saree can do is simply flow.

Now it waits in the trunk for someone who knows that black is never just black  it is depth, it is confidence, it is midnight made wearable.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-3 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Offer,root.offers.@type,Midnight Gold Embroidered Georgette,"There are sarees that announce themselves with weight and grandeur, and then there are those that arrive like a whisper all movement, all grace. This black georgette belongs firmly to the latter. Its fabric falls with the effortless fluidity that only georgette offers: sheer enough to breathe, yet substantial enough to drape with intention. Against the deep black ground, every detail becomes a quiet event.

The zari work is what elevates this piece from simple to striking. Metallic threads trace their patterns along the border and pallu, catching light with each shift of the body  a glimmer here, a flash there, like city lights reflected on dark water. The interplay of matte black georgette and luminous gold zari creates a contrast that is both modern and timeless, equally at home at an evening gathering as it would be at a candlelit dinner.

Georgette has always been the fabric of women who move who don't sit still, who let their saree follow rather than lead. This piece carries that energy. It was likely draped for occasions that called for understated drama: cocktail evenings, receptions, celebrations where elegance was the dress code. Its previous keeper understood that sometimes the most powerful thing a saree can do is simply flow.

Now it waits in the trunk for someone who knows that black is never just black  it is depth, it is confidence, it is midnight made wearable.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-3 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.offers.seller.@type,Midnight Gold Embroidered Georgette,"There are sarees that announce themselves with weight and grandeur, and then there are those that arrive like a whisper all movement, all grace. This black georgette belongs firmly to the latter. Its fabric falls with the effortless fluidity that only georgette offers: sheer enough to breathe, yet substantial enough to drape with intention. Against the deep black ground, every detail becomes a quiet event.

The zari work is what elevates this piece from simple to striking. Metallic threads trace their patterns along the border and pallu, catching light with each shift of the body  a glimmer here, a flash there, like city lights reflected on dark water. The interplay of matte black georgette and luminous gold zari creates a contrast that is both modern and timeless, equally at home at an evening gathering as it would be at a candlelit dinner.

Georgette has always been the fabric of women who move who don't sit still, who let their saree follow rather than lead. This piece carries that energy. It was likely draped for occasions that called for understated drama: cocktail evenings, receptions, celebrations where elegance was the dress code. Its previous keeper understood that sometimes the most powerful thing a saree can do is simply flow.

Now it waits in the trunk for someone who knows that black is never just black  it is depth, it is confidence, it is midnight made wearable.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-3 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-4 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-4 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-4 in seo-inventory-raw.json
/collection/midnight-zari-georgette,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbWlkbmlnaHQtemFyaS1nZW9yZ2V0dGU-schema-4 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-1 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-1 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-2 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-2 in seo-inventory-raw.json
/collection/pressed-bloom-sheer-chiffon,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,Pressed Bloom Sheer Chiffon,"There is something almost ephemeral about a chiffon saree the way it catches light, the way it moves like a whisper against the skin. This particular piece carries a scattered floral print across its sheer expanse, as though someone pressed wildflowers between its folds and let their memory seep into the fabric. The blooms appear to float across the drape, lending it a softness that feels at once romantic and unhurried.

Chiffon sarees rose to quiet prominence in the wardrobes of Indian women from the 1970s onward, favoured for their effortless grace at evening gatherings and intimate celebrations. This one, likely from that era, carries the hallmarks of a well-loved piece , a print sensibility that speaks to a time when floral motifs were rendered with restraint rather than repetition, and when the fabric itself was allowed to do much of the talking.

The pallu appears to carry a complementary border or motif arrangement, offering just enough weight and definition to anchor the airy drape. Pre-loved and gently carried through the years, this chiffon holds the quiet charm of a saree that has known celebrations  and is ready to know a few more.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcHJlc3NlZC1ibG9vbS1zaGVlci1jaGlmZm9u-schema-3 in seo-inventory-raw.json
